step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
142,0,-0.0015746951,102,0.7183098591549296,40,0.28169014084507044,19.0,0.0,8.008432388305664,-0.001758575439453125,0,0
143,0,-0.0016252307,102,0.7132867132867133,41,0.2867132867132867,19.0,0.0,8.010464668273926,-0.0020322799682617188,0,0
144,0,-0.0016622079,102,0.7083333333333334,42,0.2916666666666667,20.0,0.0,8.012697219848633,-0.0022325515747070312,0,0
145,0,-0.0016895006,102,0.7034482758620689,43,0.296551724137931,20.0,0.0,8.015077590942383,-0.00238037109375,0,0
146,0,-0.0017095739,102,0.6986301369863014,44,0.3013698630136986,20.0,0.0,8.017566680908203,-0.0024890899658203125,0,0
147,0,-0.0017243648,102,0.6938775510204082,45,0.30612244897959184,21.0,0.0,8.020135879516602,-0.0025691986083984375,0,0
148,0,-0.0017352819,102,0.6891891891891891,46,0.3108108108108108,21.0,0.0,8.022764205932617,-0.002628326416015625,0,0
149,0,-0.0017430296,102,0.6845637583892618,47,0.31543624161073824,21.0,0.0,8.025434494018555,-0.0026702880859375,0,0
150,0,-0.0017477837,102,0.68,48,0.32,21.0,0.0,8.028130531311035,-0.0026960372924804688,0,0
151,0,-0.001750601,102,0.6754966887417219,49,0.32450331125827814,21.0,0.0,8.030841827392578,-0.0027112960815429688,0,0
152,0,-0.0017521859,102,0.6710526315789473,50,0.32894736842105265,21.0,0.0,8.033561706542969,-0.002719879150390625,0,0
153,0,-0.0017516576,102,0.6666666666666666,51,0.3333333333333333,21.0,0.0,8.03627872467041,-0.0027170181274414062,0,0
154,0,-0.001750601,102,0.6623376623376623,52,0.33766233766233766,21.0,0.0,8.038990020751953,-0.0027112960815429688,0,0
155,0,-0.0017479599,102,0.6580645161290323,53,0.3419354838709677,21.0,0.0,8.04168701171875,-0.002696990966796875,0,0
156,3,0.12855986,103,0.6602564102564102,53,0.33974358974358976,20.0,1.0,8.051268577575684,-0.009581565856933594,0,0
157,4,-0.13453747,104,0.6624203821656051,53,0.3375796178343949,21.0,-1.0,8.060522079467773,-0.009253501892089844,0,0
158,0,-0.0014651722,104,0.6582278481012658,54,0.34177215189873417,21.0,0.0,8.061687469482422,-0.0011653900146484375,0,0
159,0,-0.0015111296,104,0.6540880503144654,55,0.34591194968553457,21.0,0.0,8.063101768493652,-0.0014142990112304688,0,0
160,0,-0.0015417679,104,0.65,56,0.35,21.0,0.0,8.064682006835938,-0.0015802383422851562,0,0
161,0,-0.001563778,104,0.6459627329192547,57,0.35403726708074534,21.0,0.0,8.066381454467773,-0.0016994476318359375,0,0
162,0,-0.0015792733,104,0.6419753086419753,58,0.35802469135802467,21.0,0.0,8.068164825439453,-0.0017833709716796875,0,0
163,0,-0.0015905425,104,0.6380368098159509,59,0.3619631901840491,21.0,0.0,8.070009231567383,-0.0018444061279296875,0,0
164,3,0.12873101,105,0.6402439024390244,59,0.3597560975609756,20.0,1.0,8.07866382598877,-0.008654594421386719,0,0
165,4,-0.13437513,106,0.6424242424242425,59,0.3575757575757576,21.0,-1.0,8.087038040161133,-0.008374214172363281,0,0
166,3,0.12883754,107,0.6445783132530121,59,0.35542168674698793,20.0,1.0,8.095115661621094,-0.008077621459960938,0,0
167,4,-0.13428074,108,0.6467065868263473,59,0.3532934131736527,21.0,-1.0,8.102978706359863,-0.007863044738769531,0,0
168,0,-0.001110367,108,0.6428571428571429,60,0.35714285714285715,21.0,0.0,8.102222442626953,0.0007562637329101562,0,0
169,0,-0.0012058034,108,0.6390532544378699,61,0.3609467455621302,21.0,0.0,8.101983070373535,0.00023937225341796875,0,0
170,0,-0.0012709537,108,0.6352941176470588,62,0.36470588235294116,21.0,0.0,8.102096557617188,-0.00011348724365234375,0,0
