episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
1609,479058,400,2.763269,329,0.8225,71,0.1775,21,21.0,0.0,8.599912,7.32657527923584,1.2733364,0,0.4195152268489745,1,0.5804847731510255
1610,479458,400,-0.011991,258,0.645,142,0.355,7,27.0,-20.0,8.603626,8.0968656539917,0.5067606,0,0.4192546583850932,1,0.5807453416149069
1611,479858,400,-3.095892,340,0.85,60,0.15,9,27.0,-18.0,8.622052,7.709353446960449,0.91269875,0,0.41899441340782123,1,0.5810055865921788
1612,480258,400,-0.69285,220,0.55,180,0.45,14,13.0,1.0,8.60733,6.796689987182617,1.8106403,0,0.41873449131513646,1,0.5812655086848635
1613,480411,153,407.584229,94,0.6143790849673203,59,0.38562091503267976,20,2.0,18.0,8.629356,-0.0,8.629356,1,0.4190948543087415,0,0.5809051456912585
1614,480469,58,400.731993,46,0.7931034482758621,12,0.20689655172413793,10,9.0,1.0,8.622052,-0.0,8.622052,1,0.419454770755886,0,0.580545229244114
1615,480794,325,400.917876,264,0.8123076923076923,61,0.18769230769230769,15,18.0,-3.0,8.629356,-0.0,8.629356,1,0.4198142414860681,0,0.5801857585139318
1616,481194,400,1.829265,220,0.55,180,0.45,22,16.0,6.0,8.618386,7.402872562408447,1.2155137,0,0.41955445544554454,1,0.5804455445544554
1617,481389,195,402.667377,171,0.8769230769230769,24,0.12307692307692308,8,7.0,1.0,8.618386,-0.0,8.618386,1,0.4199134199134199,0,0.5800865800865801
1618,481501,112,402.112869,95,0.8482142857142857,17,0.15178571428571427,15,4.0,11.0,8.632996,-0.0,8.632996,1,0.42027194066749074,0,0.5797280593325093
1619,481901,400,-3.2127,270,0.675,130,0.325,16,12.0,4.0,8.614708,7.62753438949585,0.98717356,0,0.420012353304509,1,0.5799876466954911
1620,481950,49,400.341414,26,0.5306122448979592,23,0.46938775510204084,5,12.0,-7.0,8.611026,-0.0,8.611026,1,0.4203703703703704,0,0.5796296296296296
1621,482007,57,403.233957,31,0.543859649122807,26,0.45614035087719296,15,3.0,12.0,8.603626,-0.0,8.603626,1,0.42072794571252314,0,0.5792720542874769
1622,482167,160,400.337939,110,0.6875,50,0.3125,8,5.0,3.0,8.603626,-0.0,8.603626,1,0.4210850801479655,0,0.5789149198520345
1623,482176,9,399.864514,8,0.8888888888888888,1,0.1111111111111111,2,3.0,-1.0,8.629356,-0.0,8.629356,1,0.4214417744916821,0,0.5785582255083179
1624,482576,400,3.643101,262,0.655,138,0.345,24,8.0,16.0,8.625709,6.851841449737549,1.7738671,0,0.4211822660098522,1,0.5788177339901478
1625,482976,400,5.248407,275,0.6875,125,0.3125,11,21.0,-10.0,8.622052,7.421502113342285,1.2005501,0,0.4209230769230769,1,0.579076923076923
1626,483376,400,1.367343,270,0.675,130,0.325,6,23.0,-17.0,8.614708,7.762168884277344,0.85253906,0,0.42066420664206644,1,0.5793357933579336
1627,483776,400,-2.29479,135,0.3375,265,0.6625,16,11.0,5.0,8.60733,7.639041423797607,0.9682889,0,0.4204056545789797,1,0.5795943454210203
1628,484033,257,402.460395,222,0.8638132295719845,35,0.13618677042801555,12,4.0,8.0,8.618386,-0.0,8.618386,1,0.42076167076167076,0,0.5792383292383292
1629,484433,400,-4.532505,267,0.6675,133,0.3325,6,20.0,-14.0,8.60733,6.92626953125,1.6810608,0,0.42050337630448126,1,0.5794966236955187
1630,484505,72,399.655768,66,0.9166666666666666,6,0.08333333333333333,12,7.0,5.0,8.611026,-0.0,8.611026,1,0.4208588957055215,0,0.5791411042944785
1631,484905,400,0.430044,105,0.2625,295,0.7375,22,14.0,8.0,8.618386,7.854648590087891,0.7637377,0,0.4206008583690987,1,0.5793991416309013
1632,484909,4,399.738106,4,1.0,0,0.0,5,6.0,-1.0,8.60733,-0.0,8.60733,1,0.4209558823529412,0,0.5790441176470589
1633,485037,128,399.585774,85,0.6640625,43,0.3359375,3,2.0,1.0,8.611026,-0.0,8.611026,1,0.421310471524801,0,0.578689528475199
1634,485201,164,401.912589,132,0.8048780487804879,32,0.1951219512195122,14,10.0,4.0,8.629356,-0.0,8.629356,1,0.42166462668298654,0,0.5783353733170135
1635,485588,387,399.527224,249,0.6434108527131783,138,0.35658914728682173,15,5.0,10.0,8.622052,-0.0,8.622052,1,0.42201834862385323,0,0.5779816513761468
1636,485651,63,400.196037,42,0.6666666666666666,21,0.3333333333333333,9,1.0,8.0,8.614708,-0.0,8.614708,1,0.4223716381418093,0,0.5776283618581907
1637,485978,327,400.272533,267,0.8165137614678899,60,0.1834862385321101,8,5.0,3.0,8.622052,-0.0,8.622052,1,0.42272449602932194,0,0.5772755039706781
1638,486378,400,-4.866126,307,0.7675,93,0.2325,2,18.0,-16.0,8.618386,8.035841941833496,0.5825443,0,0.42246642246642246,1,0.5775335775335775
1639,486407,29,399.71393,20,0.6896551724137931,9,0.3103448275862069,9,3.0,6.0,8.618386,-0.0,8.618386,1,0.4228187919463087,0,0.5771812080536913
1640,486424,17,401.310597,14,0.8235294117647058,3,0.17647058823529413,3,7.0,-4.0,8.622052,-0.0,8.622052,1,0.42317073170731706,0,0.5768292682926829
1641,486824,400,-4.909679,266,0.665,134,0.335,7,20.0,-13.0,8.625709,6.856032848358154,1.7696757,0,0.42291285801340645,1,0.5770871419865935
1642,486965,141,404.186482,100,0.7092198581560284,41,0.2907801418439716,27,9.0,18.0,8.60733,-0.0,8.60733,1,0.4232643118148599,0,0.5767356881851401
1643,487299,334,404.464254,161,0.4820359281437126,173,0.5179640718562875,14,1.0,13.0,8.618386,-0.0,8.618386,1,0.42361533779671334,0,0.5763846622032867
1644,487699,400,4.807369,211,0.5275,189,0.4725,19,4.0,15.0,8.60733,6.943658828735352,1.6636715,0,0.4233576642335766,1,0.5766423357664233
1645,488099,400,-0.999224,129,0.3225,271,0.6775,10,17.0,-7.0,8.599912,7.735696315765381,0.8642154,0,0.4231003039513678,1,0.5768996960486322
1646,488162,63,400.076985,47,0.746031746031746,16,0.25396825396825395,14,10.0,4.0,8.614708,-0.0,8.614708,1,0.42345078979343864,0,0.5765492102065614
1647,488562,400,-1.287085,245,0.6125,155,0.3875,7,27.0,-20.0,8.60733,7.17279577255249,1.4345345,0,0.42319368548876746,1,0.5768063145112325
1648,488669,107,400.666354,77,0.719626168224299,30,0.2803738317757009,7,5.0,2.0,8.614708,-0.0,8.614708,1,0.42354368932038833,0,0.5764563106796117
1649,489069,400,0.414172,220,0.55,180,0.45,8,15.0,-7.0,8.622052,7.237593173980713,1.384459,0,0.42328684050939963,1,0.5767131594906003
1650,489125,56,407.566326,43,0.7678571428571429,13,0.23214285714285715,24,4.0,20.0,8.625709,-0.0,8.625709,1,0.42363636363636364,0,0.5763636363636364
1651,489517,392,399.782102,268,0.6836734693877551,124,0.3163265306122449,6,4.0,2.0,8.611026,-0.0,8.611026,1,0.4239854633555421,0,0.5760145366444579
1652,489917,400,2.906839,230,0.575,170,0.425,24,11.0,13.0,8.622052,6.554606914520264,2.0674453,0,0.423728813559322,1,0.576271186440678
1653,490317,400,-0.587241,294,0.735,106,0.265,10,7.0,3.0,8.603626,7.650241851806641,0.9533844,0,0.42347247428917123,1,0.5765275257108288
1654,490717,400,1.877911,189,0.4725,211,0.5275,21,10.0,11.0,8.622052,7.856082916259766,0.7659693,0,0.42321644498186217,1,0.5767835550181378
1655,491117,400,1.417489,172,0.43,228,0.57,7,8.0,-1.0,8.614708,6.7823076248168945,1.8324003,0,0.4229607250755287,1,0.5770392749244713
1656,491517,400,-0.309246,278,0.695,122,0.305,22,16.0,6.0,8.603626,7.573141098022461,1.0304852,0,0.4227053140096618,1,0.5772946859903382
1657,491917,400,1.219391,301,0.7525,99,0.2475,8,31.0,-23.0,8.614708,7.85898494720459,0.755723,0,0.4224502112251056,1,0.5775497887748944
1658,492317,400,-0.77673,253,0.6325,147,0.3675,7,9.0,-2.0,8.614708,7.9763898849487305,0.63831806,0,0.4221954161640531,1,0.5778045838359469
1659,492717,400,-1.138074,228,0.57,172,0.43,20,30.0,-10.0,8.611026,7.084308624267578,1.5267172,0,0.4219409282700422,1,0.5780590717299579
1660,493072,355,399.693178,252,0.7098591549295775,103,0.29014084507042254,6,2.0,4.0,8.618386,-0.0,8.618386,1,0.422289156626506,0,0.577710843373494
1661,493420,348,406.412366,143,0.4109195402298851,205,0.5890804597701149,25,0.0,25.0,8.60733,-0.0,8.60733,1,0.4226369656833233,0,0.5773630343166767
1662,493535,115,405.264978,81,0.7043478260869566,34,0.2956521739130435,29,6.0,23.0,8.622052,-0.0,8.622052,1,0.4229843561973526,0,0.5770156438026474
1663,493935,400,2.820417,251,0.6275,149,0.3725,19,10.0,9.0,8.614708,7.734475135803223,0.8802328,0,0.42273000601322913,1,0.5772699939867709
1664,493988,53,398.105993,49,0.9245283018867925,4,0.07547169811320754,5,10.0,-5.0,8.618386,-0.0,8.618386,1,0.4230769230769231,0,0.5769230769230769
1665,493989,1,398.820801,1,1.0,0,0.0,1,22.0,-21.0,8.60733,-0.0,8.60733,1,0.42342342342342343,0,0.5765765765765766
1666,494389,400,-0.425848,323,0.8075,77,0.1925,27,16.0,11.0,8.614708,7.500452041625977,1.1142559,0,0.42316926770708285,1,0.5768307322929171
1667,494503,114,398.423463,88,0.7719298245614035,26,0.22807017543859648,4,3.0,1.0,8.618386,-0.0,8.618386,1,0.42351529694061185,0,0.5764847030593881
1668,494903,400,0.286663,212,0.53,188,0.47,20,11.0,9.0,8.60733,7.913060188293457,0.69427013,0,0.42326139088729015,1,0.5767386091127098
1669,495303,400,1.913926,281,0.7025,119,0.2975,24,11.0,13.0,8.629356,7.669042110443115,0.9603143,0,0.42300778909526665,1,0.5769922109047334
1670,495703,400,-2.888423,334,0.835,66,0.165,9,28.0,-19.0,8.603626,7.999317169189453,0.6043091,0,0.4227544910179641,1,0.577245508982036
1671,496103,400,-5.104856,299,0.7475,101,0.2525,14,19.0,-5.0,8.60733,7.893396377563477,0.71393394,0,0.42250149611011373,1,0.5774985038898863
1672,496503,400,-3.486653,232,0.58,168,0.42,2,7.0,-5.0,8.636623,6.990327835083008,1.6462955,0,0.4222488038277512,1,0.5777511961722488
1673,496903,400,6.255846,210,0.525,190,0.475,25,15.0,10.0,8.625709,7.668225288391113,0.9574833,0,0.4219964136282128,1,0.5780035863717872
1674,497303,400,5.297282,254,0.635,146,0.365,26,9.0,17.0,8.625709,7.867926120758057,0.75778246,0,0.4217443249701314,1,0.5782556750298686
1675,497703,400,3.292912,358,0.895,42,0.105,25,15.0,10.0,8.60733,8.016005516052246,0.5913248,0,0.42149253731343284,1,0.5785074626865672
1676,498103,400,0.565555,171,0.4275,229,0.5725,16,14.0,2.0,8.60733,7.117825508117676,1.4895048,0,0.4212410501193317,1,0.5787589498806682
1677,498257,154,403.111674,92,0.5974025974025974,62,0.4025974025974026,24,3.0,21.0,8.614708,-0.0,8.614708,1,0.4215861657722123,0,0.5784138342277877
1678,498307,50,402.044711,41,0.82,9,0.18,14,6.0,8.0,8.599912,-0.0,8.599912,1,0.42193087008343266,0,0.5780691299165673
1679,498403,96,400.809711,75,0.78125,21,0.21875,15,2.0,13.0,8.625709,-0.0,8.625709,1,0.42227516378796903,0,0.577724836212031
1680,498803,400,6.003799,229,0.5725,171,0.4275,9,16.0,-7.0,8.618386,7.604046821594238,1.0143394,0,0.4220238095238095,1,0.5779761904761904
1681,499203,400,-2.183654,294,0.735,106,0.265,12,10.0,2.0,8.614708,7.038929462432861,1.5757785,0,0.421772754312909,1,0.578227245687091
1682,499603,400,-3.131136,310,0.775,90,0.225,18,7.0,11.0,8.618386,7.188892841339111,1.4294934,0,0.4215219976218787,1,0.5784780023781213
1683,499805,202,404.894806,145,0.7178217821782178,57,0.28217821782178215,23,3.0,20.0,8.614708,-0.0,8.614708,1,0.42186571598336303,0,0.5781342840166369
1684,500205,400,-2.741021,318,0.795,82,0.205,9,19.0,-10.0,8.622052,7.930301666259766,0.6917505,0,0.42161520190023755,1,0.5783847980997625
1685,500217,12,399.741728,11,0.9166666666666666,1,0.08333333333333333,5,24.0,-19.0,8.614708,-0.0,8.614708,1,0.42195845697329376,0,0.5780415430267062
1686,500601,384,409.533664,287,0.7473958333333334,97,0.2526041666666667,18,3.0,15.0,8.614708,-0.0,8.614708,1,0.4223013048635824,0,0.5776986951364176
1687,500723,122,401.03933,95,0.7786885245901639,27,0.22131147540983606,13,5.0,8.0,8.614708,-0.0,8.614708,1,0.4226437462951986,0,0.5773562537048014
1688,500965,242,400.368725,122,0.5041322314049587,120,0.49586776859504134,8,7.0,1.0,8.60733,-0.0,8.60733,1,0.42298578199052134,0,0.5770142180094787
1689,501365,400,1.12235,234,0.585,166,0.415,24,22.0,2.0,8.632996,6.969490051269531,1.6635056,0,0.4227353463587922,1,0.5772646536412078
1690,501391,26,402.621015,16,0.6153846153846154,10,0.38461538461538464,13,5.0,8.0,8.625709,-0.0,8.625709,1,0.4230769230769231,0,0.5769230769230769
1691,501495,104,403.69777,69,0.6634615384615384,35,0.33653846153846156,18,3.0,15.0,8.611026,-0.0,8.611026,1,0.423418095801301,0,0.576581904198699
1692,501523,28,400.109913,26,0.9285714285714286,2,0.07142857142857142,5,3.0,2.0,8.618386,-0.0,8.618386,1,0.4237588652482269,0,0.5762411347517731
1693,501923,400,-1.5347,153,0.3825,247,0.6175,16,15.0,1.0,8.611026,7.800750732421875,0.8102751,0,0.42350856467808623,1,0.5764914353219137
1694,502057,134,401.949409,116,0.8656716417910447,18,0.13432835820895522,17,13.0,4.0,8.614708,-0.0,8.614708,1,0.42384887839433294,0,0.5761511216056671
1695,502457,400,-1.209434,191,0.4775,209,0.5225,14,17.0,-3.0,8.618386,7.472245216369629,1.146141,0,0.42359882005899707,1,0.5764011799410029
1696,502576,119,401.050473,94,0.7899159663865546,25,0.21008403361344538,10,4.0,6.0,8.622052,-0.0,8.622052,1,0.423938679245283,0,0.5760613207547169
1697,502976,400,2.38169,187,0.4675,213,0.5325,10,15.0,-5.0,8.636623,6.566737651824951,2.0698857,0,0.4236888626988804,1,0.5763111373011196
1698,503376,400,-2.066067,324,0.81,76,0.19,22,17.0,5.0,8.618386,7.834992408752441,0.78339386,0,0.42343934040047115,1,0.5765606595995288
1699,503598,222,402.627209,106,0.4774774774774775,116,0.5225225225225225,16,9.0,7.0,8.622052,-0.0,8.622052,1,0.42377869334902885,0,0.5762213066509712
1700,503998,400,-3.431629,126,0.315,274,0.685,9,11.0,-2.0,8.625709,7.398684024810791,1.2270246,0,0.4235294117647059,1,0.5764705882352941
1701,504047,49,402.053278,27,0.5510204081632653,22,0.4489795918367347,12,2.0,10.0,8.60733,-0.0,8.60733,1,0.42386831275720166,0,0.5761316872427984
1702,504128,81,403.854046,61,0.7530864197530864,20,0.24691358024691357,16,8.0,8.0,8.611026,-0.0,8.611026,1,0.42420681551116335,0,0.5757931844888367
1703,504299,171,404.662963,133,0.7777777777777778,38,0.2222222222222222,12,2.0,10.0,8.618386,-0.0,8.618386,1,0.42454492072812683,0,0.5754550792718731
1704,504699,400,1.417409,290,0.725,110,0.275,15,33.0,-18.0,8.618386,7.504418849945068,1.1139674,0,0.4242957746478873,1,0.5757042253521126
1705,505099,400,-1.038565,305,0.7625,95,0.2375,9,17.0,-8.0,8.611026,7.965968608856201,0.6450572,0,0.4240469208211144,1,0.5759530791788856
1706,505238,139,402.863522,89,0.6402877697841727,50,0.3597122302158273,23,4.0,19.0,8.611026,-0.0,8.611026,1,0.4243845252051583,0,0.5756154747948418
1707,505638,400,3.853009,226,0.565,174,0.435,17,20.0,-3.0,8.625709,7.851578235626221,0.77413034,0,0.4241359109548916,1,0.5758640890451083
1708,506012,374,400.456259,192,0.5133689839572193,182,0.48663101604278075,8,3.0,5.0,8.614708,-0.0,8.614708,1,0.4244730679156909,0,0.5755269320843092
1709,506412,400,-2.689089,326,0.815,74,0.185,10,15.0,-5.0,8.60733,7.640439987182617,0.96689034,0,0.42422469280280867,1,0.5757753071971914
1710,506438,26,400.504438,17,0.6538461538461539,9,0.34615384615384615,7,11.0,-4.0,8.614708,-0.0,8.614708,1,0.4245614035087719,0,0.5754385964912281
1711,506803,365,401.404011,273,0.7479452054794521,92,0.25205479452054796,8,23.0,-15.0,8.611026,-0.0,8.611026,1,0.42489772063120984,0,0.5751022793687902
1712,507087,284,405.323407,211,0.7429577464788732,73,0.25704225352112675,17,4.0,13.0,8.629356,-0.0,8.629356,1,0.4252336448598131,0,0.5747663551401869
1713,507487,400,0.251074,217,0.5425,183,0.4575,19,20.0,-1.0,8.599912,6.6812005043029785,1.9187112,0,0.4249854057209574,1,0.5750145942790427
1714,507699,212,404.6188,103,0.4858490566037736,109,0.5141509433962265,24,4.0,20.0,8.618386,-0.0,8.618386,1,0.42532088681446906,0,0.5746791131855309
1715,508038,339,404.455609,251,0.7404129793510325,88,0.25958702064896755,19,9.0,10.0,8.611026,-0.0,8.611026,1,0.42565597667638483,0,0.5743440233236151
1716,508438,400,4.829664,286,0.715,114,0.285,32,5.0,27.0,8.60733,6.109201431274414,2.498129,0,0.4254079254079254,1,0.5745920745920746
1717,508485,47,402.321641,40,0.851063829787234,7,0.14893617021276595,21,17.0,4.0,8.611026,-0.0,8.611026,1,0.42574257425742573,0,0.5742574257425742
1718,508885,400,2.300584,255,0.6375,145,0.3625,12,6.0,6.0,8.611026,6.977905750274658,1.6331201,0,0.4254947613504074,1,0.5745052386495926
1719,509056,171,402.829953,136,0.7953216374269005,35,0.2046783625730994,19,15.0,4.0,8.629356,-0.0,8.629356,1,0.4258289703315881,0,0.5741710296684118
1720,509098,42,398.382921,40,0.9523809523809523,2,0.047619047619047616,7,14.0,-7.0,8.60733,-0.0,8.60733,1,0.42616279069767443,0,0.5738372093023256
1721,509400,302,402.131808,170,0.5629139072847682,132,0.4370860927152318,10,6.0,4.0,8.618386,-0.0,8.618386,1,0.4264962231260895,0,0.5735037768739105
1722,509511,111,403.688367,86,0.7747747747747747,25,0.22522522522522523,25,8.0,17.0,8.629356,-0.0,8.629356,1,0.4268292682926829,0,0.573170731707317
1723,509612,101,399.751105,46,0.45544554455445546,55,0.5445544554455446,8,6.0,2.0,8.611026,-0.0,8.611026,1,0.4271619268717353,0,0.5728380731282646
1724,510012,400,0.461917,328,0.82,72,0.18,8,15.0,-7.0,8.618386,6.976001739501953,1.6423845,0,0.42691415313225056,1,0.5730858468677494
1725,510145,133,401.691917,99,0.7443609022556391,34,0.2556390977443609,10,3.0,7.0,8.611026,-0.0,8.611026,1,0.4272463768115942,0,0.5727536231884058
1726,510545,400,1.0933,289,0.7225,111,0.2775,21,15.0,6.0,8.625709,7.833337783813477,0.7923708,0,0.42699884125144844,1,0.5730011587485515
1727,510945,400,0.417882,218,0.545,182,0.455,10,10.0,0.0,8.611026,7.197596073150635,1.4134297,0,0.4267515923566879,1,0.5732484076433121
1728,511345,400,0.898646,261,0.6525,139,0.3475,21,28.0,-7.0,8.618386,8.169631958007812,0.4487543,0,0.42650462962962965,1,0.5734953703703703
1729,511745,400,2.013549,194,0.485,206,0.515,11,17.0,-6.0,8.625709,7.839186668395996,0.7865219,0,0.42625795257374205,1,0.573742047426258
1730,512145,400,-0.027751,299,0.7475,101,0.2525,22,11.0,11.0,8.622052,6.057851314544678,2.5642009,0,0.4260115606936416,1,0.5739884393063583
1731,512172,27,400.632122,24,0.8888888888888888,3,0.1111111111111111,8,1.0,7.0,8.622052,-0.0,8.622052,1,0.42634315424610053,0,0.5736568457538995
1732,512193,21,399.070173,15,0.7142857142857143,6,0.2857142857142857,8,4.0,4.0,8.60733,-0.0,8.60733,1,0.4266743648960739,0,0.5733256351039261
1733,512216,23,401.292313,19,0.8260869565217391,4,0.17391304347826086,18,16.0,2.0,8.60733,-0.0,8.60733,1,0.4270051933064051,0,0.5729948066935949
1734,512616,400,-1.303984,240,0.6,160,0.4,18,9.0,9.0,8.614708,7.983931541442871,0.6307764,0,0.42675893886966554,1,0.5732410611303345
1735,513016,400,-6.031344,234,0.585,166,0.415,5,23.0,-18.0,8.618386,7.930817604064941,0.68756866,0,0.4265129682997118,1,0.5734870317002881
1736,513416,400,3.054589,248,0.62,152,0.38,27,22.0,5.0,8.611026,7.891047477722168,0.71997833,0,0.42626728110599077,1,0.5737327188940092
1737,513816,400,3.42961,191,0.4775,209,0.5225,21,21.0,0.0,8.625709,6.5918498039245605,2.0338588,0,0.4260218767990789,1,0.5739781232009211
1738,514021,205,405.014524,154,0.751219512195122,51,0.24878048780487805,14,2.0,12.0,8.614708,-0.0,8.614708,1,0.42635212888377444,0,0.5736478711162255
1739,514421,400,-2.110921,245,0.6125,155,0.3875,17,15.0,2.0,8.625709,6.658463478088379,1.9672451,0,0.4261069580218516,1,0.5738930419781484
1740,514821,400,2.151806,302,0.755,98,0.245,19,18.0,1.0,8.622052,7.086243629455566,1.5358086,0,0.42586206896551726,1,0.5741379310344827
1741,514994,173,406.898643,85,0.4913294797687861,88,0.5086705202312138,22,1.0,21.0,8.614708,-0.0,8.614708,1,0.42619184376794944,0,0.5738081562320505
1742,515229,235,405.636923,158,0.6723404255319149,77,0.3276595744680851,14,5.0,9.0,8.614708,-0.0,8.614708,1,0.42652123995407576,0,0.5734787600459242
1743,515629,400,2.589753,231,0.5775,169,0.4225,7,15.0,-8.0,8.618386,7.5662407875061035,1.0521455,0,0.42627653471026966,1,0.5737234652897304
1744,516029,400,5.447944,249,0.6225,151,0.3775,15,18.0,-3.0,8.622052,6.334144115447998,2.287908,0,0.42603211009174313,1,0.5739678899082569
1745,516429,400,-2.146216,228,0.57,172,0.43,11,21.0,-10.0,8.60733,7.543033123016357,1.0642972,0,0.42578796561604587,1,0.5742120343839542
1746,516829,400,0.219622,194,0.485,206,0.515,12,14.0,-2.0,8.611026,7.564735412597656,1.0462904,0,0.42554410080183275,1,0.5744558991981672
1747,517229,400,1.081862,250,0.625,150,0.375,23,11.0,12.0,8.60733,7.878440856933594,0.72888947,0,0.4253005151688609,1,0.5746994848311391
1748,517353,124,401.307753,93,0.75,31,0.25,11,3.0,8.0,8.618386,-0.0,8.618386,1,0.425629290617849,0,0.5743707093821511
1749,517572,219,401.845513,192,0.8767123287671232,27,0.1232876712328767,10,6.0,4.0,8.622052,-0.0,8.622052,1,0.4259576901086335,0,0.5740423098913665
1750,517972,400,1.772657,309,0.7725,91,0.2275,21,17.0,4.0,8.611026,6.987671375274658,1.6233544,0,0.4257142857142857,1,0.5742857142857143
1751,518372,400,0.428029,230,0.575,170,0.425,7,14.0,-7.0,8.611026,7.860121726989746,0.7509041,0,0.42547115933752144,1,0.5745288406624786
1752,518772,400,2.753273,230,0.575,170,0.425,17,9.0,8.0,8.614708,6.672848224639893,1.9418597,0,0.4252283105022831,1,0.5747716894977168
1753,519172,400,-4.966211,239,0.5975,161,0.4025,9,25.0,-16.0,8.611026,7.858871936798096,0.7521539,0,0.4249857387335995,1,0.5750142612664004
1754,519176,4,399.733598,4,1.0,0,0.0,7,3.0,4.0,8.614708,-0.0,8.614708,1,0.42531356898517675,0,0.5746864310148233
1755,519267,91,400.42353,64,0.7032967032967034,27,0.2967032967032967,10,3.0,7.0,8.611026,-0.0,8.611026,1,0.4256410256410256,0,0.5743589743589743
1756,519667,400,-1.670552,227,0.5675,173,0.4325,12,21.0,-9.0,8.632996,7.841948509216309,0.7910471,0,0.4253986332574032,1,0.5746013667425968
1757,520067,400,-5.081572,221,0.5525,179,0.4475,3,28.0,-25.0,8.618386,7.778508186340332,0.8398781,0,0.42515651678998295,1,0.5748434832100171
1758,520467,400,-1.47357,271,0.6775,129,0.3225,12,20.0,-8.0,8.611026,8.183372497558594,0.4276533,0,0.4249146757679181,1,0.5750853242320819
1759,520867,400,-0.8653,246,0.615,154,0.385,16,11.0,5.0,8.618386,6.331395149230957,2.2869911,0,0.42467310972143263,1,0.5753268902785673
1760,521267,400,0.249366,269,0.6725,131,0.3275,3,17.0,-14.0,8.629356,7.425179958343506,1.2041764,0,0.4244318181818182,1,0.5755681818181818
1761,521361,94,400.024366,82,0.8723404255319149,12,0.1276595744680851,9,10.0,-1.0,8.618386,-0.0,8.618386,1,0.4247586598523566,0,0.5752413401476434
1762,521431,70,403.873861,60,0.8571428571428571,10,0.14285714285714285,17,2.0,15.0,8.622052,-0.0,8.622052,1,0.4250851305334847,0,0.5749148694665154
1763,521535,104,402.773404,86,0.8269230769230769,18,0.17307692307692307,12,7.0,5.0,8.625709,-0.0,8.625709,1,0.4254112308564946,0,0.5745887691435054
1764,521538,3,397.50289,3,1.0,0,0.0,3,4.0,-1.0,8.614708,-0.0,8.614708,1,0.4257369614512472,0,0.5742630385487528
1765,521851,313,396.858253,216,0.6900958466453674,97,0.30990415335463256,3,5.0,-2.0,8.625709,-0.0,8.625709,1,0.42606232294617563,0,0.5739376770538244
1766,522251,400,-1.607666,292,0.73,108,0.27,8,13.0,-5.0,8.618386,7.4918951988220215,1.1264911,0,0.4258210645526614,1,0.5741789354473387
1767,522581,330,402.105284,187,0.5666666666666667,143,0.43333333333333335,18,2.0,16.0,8.614708,-0.0,8.614708,1,0.42614601018675724,0,0.5738539898132428
1768,522633,52,402.442982,44,0.8461538461538461,8,0.15384615384615385,21,8.0,13.0,8.622052,-0.0,8.622052,1,0.4264705882352941,0,0.5735294117647058
1769,523033,400,0.82973,331,0.8275,69,0.1725,14,11.0,3.0,8.614708,7.829093933105469,0.785614,0,0.4262295081967213,1,0.5737704918032787
1770,523325,292,402.541391,192,0.6575342465753424,100,0.3424657534246575,20,4.0,16.0,8.625709,-0.0,8.625709,1,0.4265536723163842,0,0.5734463276836158
1771,523557,232,401.692949,152,0.6551724137931034,80,0.3448275862068966,12,4.0,8.0,8.60733,-0.0,8.60733,1,0.4268774703557312,0,0.5731225296442688
1772,523663,106,399.747879,56,0.5283018867924528,50,0.4716981132075472,12,1.0,11.0,8.611026,-0.0,8.611026,1,0.4272009029345372,0,0.5727990970654627
1773,523743,80,399.381006,67,0.8375,13,0.1625,11,8.0,3.0,8.618386,-0.0,8.618386,1,0.4275239706711788,0,0.5724760293288212
1774,524126,383,405.190751,259,0.6762402088772846,124,0.3237597911227154,14,2.0,12.0,8.603626,-0.0,8.603626,1,0.4278466741826381,0,0.5721533258173619
1775,524244,118,401.443735,87,0.7372881355932204,31,0.2627118644067797,17,4.0,13.0,8.596188,-0.0,8.596188,1,0.428169014084507,0,0.571830985915493
1776,524644,400,0.462534,247,0.6175,153,0.3825,16,17.0,-1.0,8.614708,7.679203033447266,0.9355049,0,0.42792792792792794,1,0.5720720720720721
1777,525044,400,-1.715725,213,0.5325,187,0.4675,22,21.0,1.0,8.611026,8.071161270141602,0.53986454,0,0.4276871131119865,1,0.5723128868880135
1778,525046,2,398.697772,2,1.0,0,0.0,4,9.0,-5.0,8.622052,-0.0,8.622052,1,0.4280089988751406,0,0.5719910011248593
1779,525196,150,403.250291,127,0.8466666666666667,23,0.15333333333333332,15,4.0,11.0,8.625709,-0.0,8.625709,1,0.42833052276559863,0,0.5716694772344013
1780,525392,196,404.894571,183,0.9336734693877551,13,0.0663265306122449,18,4.0,14.0,8.622052,-0.0,8.622052,1,0.42865168539325843,0,0.5713483146067416
1781,525792,400,-1.915317,262,0.655,138,0.345,24,27.0,-3.0,8.614708,7.726789951324463,0.887918,0,0.42841100505334084,1,0.5715889949466592
1782,526192,400,1.130798,335,0.8375,65,0.1625,19,26.0,-7.0,8.625709,7.630979537963867,0.99472904,0,0.4281705948372615,1,0.5718294051627385
